feature_index,meaning,block_type,importance_impurity
5333,Th__mean__OFM_component_6,species_block,0.0
5334,Th__mean__OFM_component_7,species_block,0.0
5335,Th__mean__OFM_component_8,species_block,0.0
5336,Th__mean__OFM_component_9,species_block,0.00010823848270727247
5337,Th__mean__OFM_component_10,species_block,0.0
5338,Th__mean__OFM_component_11,species_block,0.0
5339,Th__mean__OFM_component_12,species_block,0.0
5340,Th__mean__OFM_component_13,species_block,0.0
5341,Th__mean__OFM_component_14,species_block,0.0
5342,Th__mean__OFM_component_15,species_block,0.0
5343,Th__mean__OFM_component_16,species_block,0.0
5344,Th__mean__OFM_component_17,species_block,0.0
5345,Th__mean__OFM_component_18,species_block,0.0
5346,Th__mean__OFM_component_19,species_block,0.0
5347,Th__mean__OFM_component_20,species_block,0.0
5348,Th__mean__OFM_component_21,species_block,0.0
5349,Th__mean__OFM_component_22,species_block,0.0
5350,Th__mean__OFM_component_23,species_block,0.0
5351,Th__mean__OFM_component_24,species_block,0.0
5352,Th__mean__OFM_component_25,species_block,0.0
5353,Th__mean__OFM_component_26,species_block,0.0
5354,Th__mean__OFM_component_27,species_block,0.0
5355,Th__mean__OFM_component_28,species_block,0.0
5356,Th__mean__OFM_component_29,species_block,0.0
5357,Th__mean__OFM_component_30,species_block,0.0
5358,Th__mean__OFM_component_31,species_block,0.0
5359,Th__mean__atomic_mass_norm,species_block,7.83883982608861e-05
5360,Th__mean__atomic_number_norm,species_block,4.2661512373755386e-05
5361,Th__mean__atomic_radius_norm,species_block,2.4113065450356246e-05
5362,Th__mean__electron_affinity_norm,species_block,7.004220728400241e-05
5363,Th__std__magmom,species_block,2.7137726000229143e-07
5364,Th__std__OFM_component_0,species_block,0.0
5365,Th__std__OFM_component_1,species_block,0.0
5366,Th__std__OFM_component_2,species_block,0.0
5367,Th__std__OFM_component_3,species_block,0.0
5368,Th__std__OFM_component_4,species_block,0.0
5369,Th__std__OFM_component_5,species_block,0.0
5370,Th__std__OFM_component_6,species_block,0.0
5371,Th__std__OFM_component_7,species_block,0.0
5372,Th__std__OFM_component_8,species_block,0.0
5373,Th__std__OFM_component_9,species_block,0.0
5374,Th__std__OFM_component_10,species_block,0.0
5375,Th__std__OFM_component_11,species_block,0.0
5376,Th__std__OFM_component_12,species_block,0.0
5377,Th__std__OFM_component_13,species_block,0.0
5378,Th__std__OFM_component_14,species_block,0.0
5379,Th__std__OFM_component_15,species_block,0.0
5380,Th__std__OFM_component_16,species_block,0.0
5381,Th__std__OFM_component_17,species_block,0.0
5382,Th__std__OFM_component_18,species_block,0.0
5383,Th__std__OFM_component_19,species_block,0.0
5384,Th__std__OFM_component_20,species_block,0.0
5385,Th__std__OFM_component_21,species_block,0.0
5386,Th__std__OFM_component_22,species_block,0.0
5387,Th__std__OFM_component_23,species_block,0.0
5388,Th__std__OFM_component_24,species_block,0.0
5389,Th__std__OFM_component_25,species_block,0.0
5390,Th__std__OFM_component_26,species_block,0.0
5391,Th__std__OFM_component_27,species_block,0.0
5392,Th__std__OFM_component_28,species_block,0.0
5393,Th__std__OFM_component_29,species_block,0.0
5394,Th__std__OFM_component_30,species_block,0.0
5395,Th__std__OFM_component_31,species_block,0.0
5396,Th__std__atomic_mass_norm,species_block,0.0
5397,Th__std__atomic_number_norm,species_block,0.0
5398,Th__std__atomic_radius_norm,species_block,0.0
5399,Th__std__electron_affinity_norm,species_block,0.0
5400,Ti__count,species_block,7.776813623507436e-05
5401,Ti__mean__magmom,species_block,3.3383517873343786e-05
5402,Ti__mean__OFM_component_0,species_block,0.0
5403,Ti__mean__OFM_component_1,species_block,4.510070229655445e-05
5404,Ti__mean__OFM_component_2,species_block,0.0
5405,Ti__mean__OFM_component_3,species_block,0.0
5406,Ti__mean__OFM_component_4,species_block,0.0
5407,Ti__mean__OFM_component_5,species_block,0.0
5408,Ti__mean__OFM_component_6,species_block,0.0
5409,Ti__mean__OFM_component_7,species_block,0.0
5410,Ti__mean__OFM_component_8,species_block,0.0
5411,Ti__mean__OFM_component_9,species_block,3.944895821089096e-05
5412,Ti__mean__OFM_component_10,species_block,0.0
5413,Ti__mean__OFM_component_11,species_block,0.0
5414,Ti__mean__OFM_component_12,species_block,0.0
5415,Ti__mean__OFM_component_13,species_block,0.0
5416,Ti__mean__OFM_component_14,species_block,0.0
5417,Ti__mean__OFM_component_15,species_block,0.0
5418,Ti__mean__OFM_component_16,species_block,0.0
5419,Ti__mean__OFM_component_17,species_block,0.0
5420,Ti__mean__OFM_component_18,species_block,0.0
5421,Ti__mean__OFM_component_19,species_block,0.0
5422,Ti__mean__OFM_component_20,species_block,0.0
5423,Ti__mean__OFM_component_21,species_block,0.0
5424,Ti__mean__OFM_component_22,species_block,0.0
5425,Ti__mean__OFM_component_23,species_block,0.0
5426,Ti__mean__OFM_component_24,species_block,0.0
5427,Ti__mean__OFM_component_25,species_block,0.0
5428,Ti__mean__OFM_component_26,species_block,0.0
5429,Ti__mean__OFM_component_27,species_block,0.0
5430,Ti__mean__OFM_component_28,species_block,0.0
5431,Ti__mean__OFM_component_29,species_block,0.0
5432,Ti__mean__OFM_component_30,species_block,0.0
5433,Ti__mean__OFM_component_31,species_block,0.0
5434,Ti__mean__atomic_mass_norm,species_block,4.294245992489415e-05
5435,Ti__mean__atomic_number_norm,species_block,3.734796745111994e-05
5436,Ti__mean__atomic_radius_norm,species_block,3.307857005896703e-05
5437,Ti__mean__electron_affinity_norm,species_block,2.9771823424994215e-05
5438,Ti__std__magmom,species_block,1.5209449141815586e-07
5439,Ti__std__OFM_component_0,species_block,0.0
5440,Ti__std__OFM_component_1,species_block,0.0
5441,Ti__std__OFM_component_2,species_block,0.0
5442,Ti__std__OFM_component_3,species_block,0.0
5443,Ti__std__OFM_component_4,species_block,0.0
5444,Ti__std__OFM_component_5,species_block,0.0
5445,Ti__std__OFM_component_6,species_block,0.0
5446,Ti__std__OFM_component_7,species_block,0.0
5447,Ti__std__OFM_component_8,species_block,0.0
5448,Ti__std__OFM_component_9,species_block,0.0
5449,Ti__std__OFM_component_10,species_block,0.0
5450,Ti__std__OFM_component_11,species_block,0.0
5451,Ti__std__OFM_component_12,species_block,0.0
5452,Ti__std__OFM_component_13,species_block,0.0
5453,Ti__std__OFM_component_14,species_block,0.0
5454,Ti__std__OFM_component_15,species_block,0.0
5455,Ti__std__OFM_component_16,species_block,0.0
5456,Ti__std__OFM_component_17,species_block,0.0
5457,Ti__std__OFM_component_18,species_block,0.0
5458,Ti__std__OFM_component_19,species_block,0.0
5459,Ti__std__OFM_component_20,species_block,0.0
5460,Ti__std__OFM_component_21,species_block,0.0
5461,Ti__std__OFM_component_22,species_block,0.0
5462,Ti__std__OFM_component_23,species_block,0.0
5463,Ti__std__OFM_component_24,species_block,0.0
5464,Ti__std__OFM_component_25,species_block,0.0
5465,Ti__std__OFM_component_26,species_block,0.0
5466,Ti__std__OFM_component_27,species_block,0.0
5467,Ti__std__OFM_component_28,species_block,0.0
5468,Ti__std__OFM_component_29,species_block,0.0
5469,Ti__std__OFM_component_30,species_block,0.0
5470,Ti__std__OFM_component_31,species_block,0.0
5471,Ti__std__atomic_mass_norm,species_block,0.0
5472,Ti__std__atomic_number_norm,species_block,0.0
5473,Ti__std__atomic_radius_norm,species_block,0.0
5474,Ti__std__electron_affinity_norm,species_block,0.0
5475,Tl__count,species_block,1.8380571400795395e-09
5476,Tl__mean__magmom,species_block,5.546982575094471e-09
5477,Tl__mean__OFM_component_0,species_block,0.0
5478,Tl__mean__OFM_component_1,species_block,1.2168388725979693e-08
5479,Tl__mean__OFM_component_2,species_block,1.302809945167267e-08
5480,Tl__mean__OFM_component_3,species_block,0.0
5481,Tl__mean__OFM_component_4,species_block,0.0
5482,Tl__mean__OFM_component_5,species_block,0.0
5483,Tl__mean__OFM_component_6,species_block,0.0
5484,Tl__mean__OFM_component_7,species_block,0.0
5485,Tl__mean__OFM_component_8,species_block,0.0
5486,Tl__mean__OFM_component_9,species_block,0.0
5487,Tl__mean__OFM_component_10,species_block,0.0
5488,Tl__mean__OFM_component_11,species_block,0.0
5489,Tl__mean__OFM_component_12,species_block,0.0
5490,Tl__mean__OFM_component_13,species_block,0.0
5491,Tl__mean__OFM_component_14,species_block,0.0
5492,Tl__mean__OFM_component_15,species_block,0.0
5493,Tl__mean__OFM_component_16,species_block,0.0
5494,Tl__mean__OFM_component_17,species_block,6.369196182416515e-09
5495,Tl__mean__OFM_component_18,species_block,0.0
5496,Tl__mean__OFM_component_19,species_block,0.0
5497,Tl__mean__OFM_component_20,species_block,0.0
5498,Tl__mean__OFM_component_21,species_block,0.0
5499,Tl__mean__OFM_component_22,species_block,0.0
5500,Tl__mean__OFM_component_23,species_block,0.0
5501,Tl__mean__OFM_component_24,species_block,0.0
5502,Tl__mean__OFM_component_25,species_block,0.0
5503,Tl__mean__OFM_component_26,species_block,0.0
5504,Tl__mean__OFM_component_27,species_block,0.0
5505,Tl__mean__OFM_component_28,species_block,0.0
5506,Tl__mean__OFM_component_29,species_block,0.0
5507,Tl__mean__OFM_component_30,species_block,0.0
5508,Tl__mean__OFM_component_31,species_block,4.795514329282199e-07
5509,Tl__mean__atomic_mass_norm,species_block,4.372441286912665e-08
5510,Tl__mean__atomic_number_norm,species_block,1.1837723706455559e-07
5511,Tl__mean__atomic_radius_norm,species_block,1.7622861913430358e-08
5512,Tl__mean__electron_affinity_norm,species_block,4.190974659528489e-08
5513,Tl__std__magmom,species_block,0.0
5514,Tl__std__OFM_component_0,species_block,0.0
5515,Tl__std__OFM_component_1,species_block,0.0
5516,Tl__std__OFM_component_2,species_block,0.0
5517,Tl__std__OFM_component_3,species_block,0.0
5518,Tl__std__OFM_component_4,species_block,0.0
5519,Tl__std__OFM_component_5,species_block,0.0
5520,Tl__std__OFM_component_6,species_block,0.0
5521,Tl__std__OFM_component_7,species_block,0.0
5522,Tl__std__OFM_component_8,species_block,0.0
5523,Tl__std__OFM_component_9,species_block,0.0
5524,Tl__std__OFM_component_10,species_block,0.0
5525,Tl__std__OFM_component_11,species_block,0.0
5526,Tl__std__OFM_component_12,species_block,0.0
5527,Tl__std__OFM_component_13,species_block,0.0
5528,Tl__std__OFM_component_14,species_block,0.0
5529,Tl__std__OFM_component_15,species_block,0.0
5530,Tl__std__OFM_component_16,species_block,0.0
5531,Tl__std__OFM_component_17,species_block,0.0
5532,Tl__std__OFM_component_18,species_block,0.0
5533,Tl__std__OFM_component_19,species_block,0.0
5534,Tl__std__OFM_component_20,species_block,0.0
5535,Tl__std__OFM_component_21,species_block,0.0
5536,Tl__std__OFM_component_22,species_block,0.0
5537,Tl__std__OFM_component_23,species_block,0.0
5538,Tl__std__OFM_component_24,species_block,0.0
5539,Tl__std__OFM_component_25,species_block,0.0
5540,Tl__std__OFM_component_26,species_block,0.0
5541,Tl__std__OFM_component_27,species_block,0.0
5542,Tl__std__OFM_component_28,species_block,0.0
5543,Tl__std__OFM_component_29,species_block,0.0
5544,Tl__std__OFM_component_30,species_block,0.0
5545,Tl__std__OFM_component_31,species_block,0.0
5546,Tl__std__atomic_mass_norm,species_block,0.0
5547,Tl__std__atomic_number_norm,species_block,0.0
5548,Tl__std__atomic_radius_norm,species_block,0.0
5549,Tl__std__electron_affinity_norm,species_block,0.0
5550,Tm__count,species_block,6.73609620413432e-05
5551,Tm__mean__magmom,species_block,2.6851028525505902e-05
5552,Tm__mean__OFM_component_0,species_block,0.0
5553,Tm__mean__OFM_component_1,species_block,1.0576800954873789e-05
5554,Tm__mean__OFM_component_2,species_block,0.0
5555,Tm__mean__OFM_component_3,species_block,0.0
5556,Tm__mean__OFM_component_4,species_block,0.0
5557,Tm__mean__OFM_component_5,species_block,0.0
5558,Tm__mean__OFM_component_6,species_block,0.0
5559,Tm__mean__OFM_component_7,species_block,0.0
5560,Tm__mean__OFM_component_8,species_block,0.0
5561,Tm__mean__OFM_component_9,species_block,0.0
5562,Tm__mean__OFM_component_10,species_block,0.0
5563,Tm__mean__OFM_component_11,species_block,0.0
5564,Tm__mean__OFM_component_12,species_block,0.0
5565,Tm__mean__OFM_component_13,species_block,0.0
5566,Tm__mean__OFM_component_14,species_block,0.0
5567,Tm__mean__OFM_component_15,species_block,0.0
5568,Tm__mean__OFM_component_16,species_block,0.0
5569,Tm__mean__OFM_component_17,species_block,0.0
5570,Tm__mean__OFM_component_18,species_block,0.0
5571,Tm__mean__OFM_component_19,species_block,0.0
5572,Tm__mean__OFM_component_20,species_block,0.0
5573,Tm__mean__OFM_component_21,species_block,0.0
5574,Tm__mean__OFM_component_22,species_block,0.0
5575,Tm__mean__OFM_component_23,species_block,0.0
5576,Tm__mean__OFM_component_24,species_block,0.0
5577,Tm__mean__OFM_component_25,species_block,0.0
5578,Tm__mean__OFM_component_26,species_block,0.0
5579,Tm__mean__OFM_component_27,species_block,0.0
5580,Tm__mean__OFM_component_28,species_block,0.0
5581,Tm__mean__OFM_component_29,species_block,0.0
5582,Tm__mean__OFM_component_30,species_block,2.8739441611751037e-05
5583,Tm__mean__OFM_component_31,species_block,0.0
5584,Tm__mean__atomic_mass_norm,species_block,2.1693477248338414e-05
5585,Tm__mean__atomic_number_norm,species_block,1.6228943678889983e-05
5586,Tm__mean__atomic_radius_norm,species_block,2.0117198359685682e-05
5587,Tm__mean__electron_affinity_norm,species_block,2.0506468342107497e-05
5588,Tm__std__magmom,species_block,1.0247300019602776e-07
5589,Tm__std__OFM_component_0,species_block,0.0
5590,Tm__std__OFM_component_1,species_block,0.0
5591,Tm__std__OFM_component_2,species_block,0.0
5592,Tm__std__OFM_component_3,species_block,0.0
5593,Tm__std__OFM_component_4,species_block,0.0
5594,Tm__std__OFM_component_5,species_block,0.0
5595,Tm__std__OFM_component_6,species_block,0.0
5596,Tm__std__OFM_component_7,species_block,0.0
5597,Tm__std__OFM_component_8,species_block,0.0
5598,Tm__std__OFM_component_9,species_block,0.0
5599,Tm__std__OFM_component_10,species_block,0.0
5600,Tm__std__OFM_component_11,species_block,0.0
5601,Tm__std__OFM_component_12,species_block,0.0
5602,Tm__std__OFM_component_13,species_block,0.0
5603,Tm__std__OFM_component_14,species_block,0.0
5604,Tm__std__OFM_component_15,species_block,0.0
5605,Tm__std__OFM_component_16,species_block,0.0
5606,Tm__std__OFM_component_17,species_block,0.0
5607,Tm__std__OFM_component_18,species_block,0.0
5608,Tm__std__OFM_component_19,species_block,0.0
5609,Tm__std__OFM_component_20,species_block,0.0
5610,Tm__std__OFM_component_21,species_block,0.0
5611,Tm__std__OFM_component_22,species_block,0.0
5612,Tm__std__OFM_component_23,species_block,0.0
5613,Tm__std__OFM_component_24,species_block,0.0
5614,Tm__std__OFM_component_25,species_block,0.0
5615,Tm__std__OFM_component_26,species_block,0.0
5616,Tm__std__OFM_component_27,species_block,0.0
5617,Tm__std__OFM_component_28,species_block,0.0
5618,Tm__std__OFM_component_29,species_block,0.0
5619,Tm__std__OFM_component_30,species_block,0.0
5620,Tm__std__OFM_component_31,species_block,0.0
5621,Tm__std__atomic_mass_norm,species_block,0.0
5622,Tm__std__atomic_number_norm,species_block,0.0
5623,Tm__std__atomic_radius_norm,species_block,0.0
5624,Tm__std__electron_affinity_norm,species_block,0.0
5625,U__count,species_block,0.00031421023955005936
5626,U__mean__magmom,species_block,8.68873345798914e-06
5627,U__mean__OFM_component_0,species_block,0.0
5628,U__mean__OFM_component_1,species_block,3.61952756395521e-05
5629,U__mean__OFM_component_2,species_block,0.0
5630,U__mean__OFM_component_3,species_block,0.0
5631,U__mean__OFM_component_4,species_block,0.0
5632,U__mean__OFM_component_5,species_block,0.0
5633,U__mean__OFM_component_6,species_block,0.0
5634,U__mean__OFM_component_7,species_block,0.0
5635,U__mean__OFM_component_8,species_block,8.421288250294552e-06
5636,U__mean__OFM_component_9,species_block,0.0
5637,U__mean__OFM_component_10,species_block,0.0
5638,U__mean__OFM_component_11,species_block,0.0
5639,U__mean__OFM_component_12,species_block,0.0
5640,U__mean__OFM_component_13,species_block,0.0
5641,U__mean__OFM_component_14,species_block,0.0
5642,U__mean__OFM_component_15,species_block,0.0
5643,U__mean__OFM_component_16,species_block,0.0
5644,U__mean__OFM_component_17,species_block,0.0
5645,U__mean__OFM_component_18,species_block,0.0
5646,U__mean__OFM_component_19,species_block,0.0
5647,U__mean__OFM_component_20,species_block,4.395776638070349e-05
5648,U__mean__OFM_component_21,species_block,0.0
5649,U__mean__OFM_component_22,species_block,0.0
5650,U__mean__OFM_component_23,species_block,0.0
5651,U__mean__OFM_component_24,species_block,0.0
5652,U__mean__OFM_component_25,species_block,0.0
5653,U__mean__OFM_component_26,species_block,0.0
5654,U__mean__OFM_component_27,species_block,0.0
5655,U__mean__OFM_component_28,species_block,0.0
5656,U__mean__OFM_component_29,species_block,0.0
5657,U__mean__OFM_component_30,species_block,0.0
5658,U__mean__OFM_component_31,species_block,0.0
5659,U__mean__atomic_mass_norm,species_block,4.315820805197264e-05
5660,U__mean__atomic_number_norm,species_block,1.3654985778361406e-05
5661,U__mean__atomic_radius_norm,species_block,2.7203690578153832e-05
5662,U__mean__electron_affinity_norm,species_block,1.7040887610339415e-05
5663,U__std__magmom,species_block,0.0
5664,U__std__OFM_component_0,species_block,0.0
5665,U__std__OFM_component_1,species_block,0.0
5666,U__std__OFM_component_2,species_block,0.0
5667,U__std__OFM_component_3,species_block,0.0
5668,U__std__OFM_component_4,species_block,0.0
5669,U__std__OFM_component_5,species_block,0.0
5670,U__std__OFM_component_6,species_block,0.0
5671,U__std__OFM_component_7,species_block,0.0
5672,U__std__OFM_component_8,species_block,0.0
5673,U__std__OFM_component_9,species_block,0.0
5674,U__std__OFM_component_10,species_block,0.0
5675,U__std__OFM_component_11,species_block,0.0
5676,U__std__OFM_component_12,species_block,0.0
5677,U__std__OFM_component_13,species_block,0.0
5678,U__std__OFM_component_14,species_block,0.0
5679,U__std__OFM_component_15,species_block,0.0
5680,U__std__OFM_component_16,species_block,0.0
5681,U__std__OFM_component_17,species_block,0.0
5682,U__std__OFM_component_18,species_block,0.0
5683,U__std__OFM_component_19,species_block,0.0
5684,U__std__OFM_component_20,species_block,0.0
5685,U__std__OFM_component_21,species_block,0.0
5686,U__std__OFM_component_22,species_block,0.0
5687,U__std__OFM_component_23,species_block,0.0
5688,U__std__OFM_component_24,species_block,0.0
5689,U__std__OFM_component_25,species_block,0.0
5690,U__std__OFM_component_26,species_block,0.0
5691,U__std__OFM_component_27,species_block,0.0
5692,U__std__OFM_component_28,species_block,0.0
5693,U__std__OFM_component_29,species_block,0.0
5694,U__std__OFM_component_30,species_block,0.0
5695,U__std__OFM_component_31,species_block,0.0
5696,U__std__atomic_mass_norm,species_block,4.810287174771818e-09
5697,U__std__atomic_number_norm,species_block,0.0
5698,U__std__atomic_radius_norm,species_block,1.4669408540511898e-10
5699,U__std__electron_affinity_norm,species_block,0.0
5700,V__count,species_block,7.345033085683631e-05
5701,V__mean__magmom,species_block,6.476874453167805e-05
5702,V__mean__OFM_component_0,species_block,0.0
5703,V__mean__OFM_component_1,species_block,4.975702803020772e-05
5704,V__mean__OFM_component_2,species_block,0.0
5705,V__mean__OFM_component_3,species_block,0.0
5706,V__mean__OFM_component_4,species_block,0.0
5707,V__mean__OFM_component_5,species_block,0.0
5708,V__mean__OFM_component_6,species_block,0.0
5709,V__mean__OFM_component_7,species_block,0.0
5710,V__mean__OFM_component_8,species_block,0.0
5711,V__mean__OFM_component_9,species_block,0.0
5712,V__mean__OFM_component_10,species_block,2.8260370672321945e-05
5713,V__mean__OFM_component_11,species_block,0.0
5714,V__mean__OFM_component_12,species_block,0.0
5715,V__mean__OFM_component_13,species_block,0.0
5716,V__mean__OFM_component_14,species_block,0.0
5717,V__mean__OFM_component_15,species_block,0.0
5718,V__mean__OFM_component_16,species_block,0.0
5719,V__mean__OFM_component_17,species_block,0.0
5720,V__mean__OFM_component_18,species_block,0.0
5721,V__mean__OFM_component_19,species_block,0.0
5722,V__mean__OFM_component_20,species_block,0.0
5723,V__mean__OFM_component_21,species_block,0.0
5724,V__mean__OFM_component_22,species_block,0.0
5725,V__mean__OFM_component_23,species_block,0.0
5726,V__mean__OFM_component_24,species_block,0.0
5727,V__mean__OFM_component_25,species_block,0.0
5728,V__mean__OFM_component_26,species_block,0.0
5729,V__mean__OFM_component_27,species_block,0.0
5730,V__mean__OFM_component_28,species_block,0.0
5731,V__mean__OFM_component_29,species_block,0.0
5732,V__mean__OFM_component_30,species_block,0.0
5733,V__mean__OFM_component_31,species_block,0.0
5734,V__mean__atomic_mass_norm,species_block,3.977818979934243e-05
5735,V__mean__atomic_number_norm,species_block,2.4574021084544838e-05
5736,V__mean__atomic_radius_norm,species_block,3.086769999400742e-05
5737,V__mean__electron_affinity_norm,species_block,2.7219155301944815e-05
5738,V__std__magmom,species_block,5.446059036129213e-06
5739,V__std__OFM_component_0,species_block,0.0
5740,V__std__OFM_component_1,species_block,0.0
5741,V__std__OFM_component_2,species_block,0.0
5742,V__std__OFM_component_3,species_block,0.0
5743,V__std__OFM_component_4,species_block,0.0
5744,V__std__OFM_component_5,species_block,0.0
5745,V__std__OFM_component_6,species_block,0.0
5746,V__std__OFM_component_7,species_block,0.0
5747,V__std__OFM_component_8,species_block,0.0
5748,V__std__OFM_component_9,species_block,0.0
5749,V__std__OFM_component_10,species_block,0.0
5750,V__std__OFM_component_11,species_block,0.0
5751,V__std__OFM_component_12,species_block,0.0
5752,V__std__OFM_component_13,species_block,0.0
5753,V__std__OFM_component_14,species_block,0.0
5754,V__std__OFM_component_15,species_block,0.0
5755,V__std__OFM_component_16,species_block,0.0
5756,V__std__OFM_component_17,species_block,0.0
5757,V__std__OFM_component_18,species_block,0.0
5758,V__std__OFM_component_19,species_block,0.0
5759,V__std__OFM_component_20,species_block,0.0
5760,V__std__OFM_component_21,species_block,0.0
5761,V__std__OFM_component_22,species_block,0.0
5762,V__std__OFM_component_23,species_block,0.0
5763,V__std__OFM_component_24,species_block,0.0
5764,V__std__OFM_component_25,species_block,0.0
5765,V__std__OFM_component_26,species_block,0.0
5766,V__std__OFM_component_27,species_block,0.0
5767,V__std__OFM_component_28,species_block,0.0
5768,V__std__OFM_component_29,species_block,0.0
5769,V__std__OFM_component_30,species_block,0.0
5770,V__std__OFM_component_31,species_block,0.0
5771,V__std__atomic_mass_norm,species_block,0.0
5772,V__std__atomic_number_norm,species_block,0.0
5773,V__std__atomic_radius_norm,species_block,0.0
5774,V__std__electron_affinity_norm,species_block,0.0
5775,W__count,species_block,3.611082119355598e-05
5776,W__mean__magmom,species_block,1.7672315772847885e-05
5777,W__mean__OFM_component_0,species_block,0.0
5778,W__mean__OFM_component_1,species_block,1.4920761144741638e-05
5779,W__mean__OFM_component_2,species_block,0.0
5780,W__mean__OFM_component_3,species_block,0.0
5781,W__mean__OFM_component_4,species_block,0.0
5782,W__mean__OFM_component_5,species_block,0.0
5783,W__mean__OFM_component_6,species_block,0.0
5784,W__mean__OFM_component_7,species_block,0.0
5785,W__mean__OFM_component_8,species_block,0.0
5786,W__mean__OFM_component_9,species_block,0.0
5787,W__mean__OFM_component_10,species_block,0.0
5788,W__mean__OFM_component_11,species_block,7.0820107013778935e-06
5789,W__mean__OFM_component_12,species_block,0.0
5790,W__mean__OFM_component_13,species_block,0.0
5791,W__mean__OFM_component_14,species_block,0.0
5792,W__mean__OFM_component_15,species_block,0.0
5793,W__mean__OFM_component_16,species_block,0.0
5794,W__mean__OFM_component_17,species_block,0.0
5795,W__mean__OFM_component_18,species_block,0.0
5796,W__mean__OFM_component_19,species_block,0.0
5797,W__mean__OFM_component_20,species_block,0.0
5798,W__mean__OFM_component_21,species_block,0.0
5799,W__mean__OFM_component_22,species_block,0.0
5800,W__mean__OFM_component_23,species_block,0.0
5801,W__mean__OFM_component_24,species_block,0.0
5802,W__mean__OFM_component_25,species_block,0.0
5803,W__mean__OFM_component_26,species_block,0.0
5804,W__mean__OFM_component_27,species_block,0.0
5805,W__mean__OFM_component_28,species_block,0.0
5806,W__mean__OFM_component_29,species_block,0.0
5807,W__mean__OFM_component_30,species_block,0.0
5808,W__mean__OFM_component_31,species_block,1.5011474510263765e-05
5809,W__mean__atomic_mass_norm,species_block,7.699554694770219e-06
5810,W__mean__atomic_number_norm,species_block,8.815505210594706e-06
5811,W__mean__atomic_radius_norm,species_block,7.217096423869071e-06
5812,W__mean__electron_affinity_norm,species_block,3.363045675458231e-05
5813,W__std__magmom,species_block,0.0
5814,W__std__OFM_component_0,species_block,0.0
5815,W__std__OFM_component_1,species_block,0.0
5816,W__std__OFM_component_2,species_block,0.0
5817,W__std__OFM_component_3,species_block,0.0
5818,W__std__OFM_component_4,species_block,0.0
5819,W__std__OFM_component_5,species_block,0.0
5820,W__std__OFM_component_6,species_block,0.0
5821,W__std__OFM_component_7,species_block,0.0
5822,W__std__OFM_component_8,species_block,0.0
5823,W__std__OFM_component_9,species_block,0.0
5824,W__std__OFM_component_10,species_block,0.0
5825,W__std__OFM_component_11,species_block,0.0
5826,W__std__OFM_component_12,species_block,0.0
5827,W__std__OFM_component_13,species_block,0.0
5828,W__std__OFM_component_14,species_block,0.0
5829,W__std__OFM_component_15,species_block,0.0
5830,W__std__OFM_component_16,species_block,0.0
5831,W__std__OFM_component_17,species_block,0.0
5832,W__std__OFM_component_18,species_block,0.0
5833,W__std__OFM_component_19,species_block,0.0
5834,W__std__OFM_component_20,species_block,0.0
5835,W__std__OFM_component_21,species_block,0.0
5836,W__std__OFM_component_22,species_block,0.0
5837,W__std__OFM_component_23,species_block,0.0
5838,W__std__OFM_component_24,species_block,0.0
5839,W__std__OFM_component_25,species_block,0.0
5840,W__std__OFM_component_26,species_block,0.0
5841,W__std__OFM_component_27,species_block,0.0
5842,W__std__OFM_component_28,species_block,0.0
5843,W__std__OFM_component_29,species_block,0.0
5844,W__std__OFM_component_30,species_block,0.0
5845,W__std__OFM_component_31,species_block,0.0
5846,W__std__atomic_mass_norm,species_block,0.0
5847,W__std__atomic_number_norm,species_block,8.102416650451816e-09
5848,W__std__atomic_radius_norm,species_block,0.0
5849,W__std__electron_affinity_norm,species_block,0.0
5850,Y__count,species_block,2.2750850841082062e-05
5851,Y__mean__magmom,species_block,3.404582586322478e-05
5852,Y__mean__OFM_component_0,species_block,0.0
5853,Y__mean__OFM_component_1,species_block,4.3904676798323336e-05
5854,Y__mean__OFM_component_2,species_block,0.0
5855,Y__mean__OFM_component_3,species_block,0.0
5856,Y__mean__OFM_component_4,species_block,0.0
5857,Y__mean__OFM_component_5,species_block,0.0
5858,Y__mean__OFM_component_6,species_block,0.0
5859,Y__mean__OFM_component_7,species_block,0.0
5860,Y__mean__OFM_component_8,species_block,3.096786656120281e-05
5861,Y__mean__OFM_component_9,species_block,0.0
5862,Y__mean__OFM_component_10,species_block,0.0
5863,Y__mean__OFM_component_11,species_block,0.0
5864,Y__mean__OFM_component_12,species_block,0.0
5865,Y__mean__OFM_component_13,species_block,0.0
5866,Y__mean__OFM_component_14,species_block,0.0
5867,Y__mean__OFM_component_15,species_block,0.0
5868,Y__mean__OFM_component_16,species_block,0.0
5869,Y__mean__OFM_component_17,species_block,0.0
5870,Y__mean__OFM_component_18,species_block,0.0
5871,Y__mean__OFM_component_19,species_block,0.0
5872,Y__mean__OFM_component_20,species_block,0.0
5873,Y__mean__OFM_component_21,species_block,0.0
5874,Y__mean__OFM_component_22,species_block,0.0
5875,Y__mean__OFM_component_23,species_block,0.0
5876,Y__mean__OFM_component_24,species_block,0.0
5877,Y__mean__OFM_component_25,species_block,0.0
5878,Y__mean__OFM_component_26,species_block,0.0
5879,Y__mean__OFM_component_27,species_block,0.0
5880,Y__mean__OFM_component_28,species_block,0.0
5881,Y__mean__OFM_component_29,species_block,0.0
5882,Y__mean__OFM_component_30,species_block,0.0
